Order Tracker,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security,Side,Order Qty,Order Price,Order Value,Order Status,Remaining Qty,Reject Reason,Contra Broker,Account ID,Last Filled Quantity,Filled Qty,TIF,Expiry Date,Disclose Qty,Minimum Qty,Order Date and Time,Client Order Id,Last Change Time,Execution Id,Trader Report Id,Exchange Order Id,Exchange
COMB.N0000,BUY,50,204.75,"10,237.50",FILLED,0,,DSA,CAS/92390-LI/0,50,50,DAY,,0,0,2025-10-27 06:54:27.0,92390LI0-woS9rnmgi,2025-10-27 12:24:27,E0Ozk0xVJBQ1,,O0Ozk5nXsWZE,CSE
BUKI.N0000,BUY,5,"1,171.00","5,855.00",FILLED,0,,MSB,CAS/92390-LI/0,5,5,DAY,,0,0,2025-10-27 06:46:12.0,92390LI0-woXb22xg4,2025-10-27 12:16:12,E0Ozk0xVJAcd,,O0Ozk5nXsKWZ,CSE
CARS.N0000,BUY,11,880.00,"9,680.00",FILLED,0,,DSA,CAS/92390-LI/0,3,11,DAY,,0,0,2025-10-27 05:05:59.0,92390LI0-wonSzQji9,2025-10-27 10:35:59,E0Ozk0xVJ0Sn,,O0Ozk5nXsKXR,CSE
UCAR.N0000,BUY,12,"1,257.00","15,084.00",FILLED,0,,CAS,CAS/92390-LI/0,12,12,DAY,,0,0,2025-10-27 04:03:17.0,92390LI0-wob43ljmt,2025-10-27 09:33:17,E0Ozk0xVIqbk,,O0Ozk5nXsLXm,CSE
SAMP.N0000,BUY,35,149.75,"5,241.25",FILLED,0,,CTS,CAS/92390-LI/0,35,35,DAY,,0,0,2025-10-23 07:01:21.0,92390LI0-woyDyEKSY,2025-10-23 12:31:22,E0OwqB1nDdx5,,O0OwqFrpmv1H,CSE
COMB.N0000,BUY,25,205.50,"5,137.50",FILLED,0,,CSC,CAS/92390-LI/0,25,25,DAY,,0,0,2025-10-23 06:59:54.0,92390LI0-woDaMxu15,2025-10-23 12:29:54,E0OwqB1nDdna,,O0OwqFrpmux7,CSE
CCS.N0000,BUY,50,118.00,"5,900.00",FILLED,0,,HDF,CAS/92390-LI/0,50,50,DAY,,0,0,2025-10-23 06:59:14.0,92390LI0-wolIpwSb5,2025-10-23 12:29:14,E0OwqB1nDdiG,,O0OwqFrpmuv4,CSE
MELS.N0000,BUY,50,193.00,"9,650.00",FILLED,0,,ASI,CAS/92390-LI/0,50,50,DAY,,0,0,2025-10-23 06:58:37.0,92390LI0-wogD3sE59,2025-10-23 12:28:37,E0OwqB1nDdeb,,O0OwqFrpmutc,CSE
TJL.N0000,BUY,121,40.90,"4,948.90",FILLED,0,,BMS,CAS/92390-LI/0,121,121,DAY,,0,0,2025-10-23 04:00:00.0,92390LI0-wonHqsxYu,2025-10-23 09:30:13,E0OwqB1nDCqi,,O0OwqFrpmhgG,CSE
KCAB.N0000,BUY,8,"1,150.00","9,200.00",FILLED,0,,ARR,CAS/92390-LI/0,8,8,DAY,,0,0,2025-10-23 04:00:00.0,92390LI0-woqz6JAZf,2025-10-23 09:30:10,E0OwqB1nDCi4,,O0OwqFrpmhQ2,CSE
